anime_id,title_ru,alt_names,status,type,year,age_rating,genres,source,studio,director,dubbing,site_rating,site_votes,site_views,url,rating_tier,popularity_score,engagement_rate,is_multi_genre,primary_genre,decade,era,title_age,is_recent,is_completed,is_ongoing,is_movie,type_simplified,age_rating_ordinal,is_family_friendly,is_adaptation,is_original_work,has_dubbing,has_unknown_dubbing,dubbing_count,primary_dubbing,studio_count,primary_studio,studio_tier,studio_frequency,is_prolific_studio,primary_director,director_frequency,is_prolific_director,hidden_gem,log_votes,log_views,composite_score,alt_names_count,title_ru_length,slug,genre_count,genre_комедия,genre_экшен,genre_фэнтези,genre_приключения,genre_драма,genre_сёнэн,genre_фантастика,genre_романтика,genre_школьная_жизнь,genre_сэйнэн,genre_повседневность,genre_сверхъестественное,genre_не_японское,genre_исторический,genre_детектив,genre_меха,genre_этти,genre_боевые_искусства,genre_суперспособности,genre_военная_тематика,genre_сёдзё,genre_китайское_3d,genre_спорт,genre_музыка,genre_гарем,genre_демоны,genre_пародия,genre_исэкай,genre_космос,genre_ужасы,genre_психология,genre_триллер,genre_магия,genre_игры,genre_полицейские,genre_мистика,genre_самураи,genre_вампиры,genre_махо_сёдзё,genre_дзёсэй,genre_бисёнэн,genre_сёнэн_ай,genre_полулюди,genre_киберпанк,genre_сёдзё_ай,genre_безумие,genre_путешествия_во_времени,genre_гарем__для_девочек,genre_гендерная_интрига,genre_любовный_треугольник,genre_кулинария,genre_сражения_на_мечах,genre_божества,genre_драконы,genre_целый_фэнтези_мир,genre_эльфы,genre_ангелы,genre_эротика,genre_постапокалиптика,genre_преступный_мир,genre_русские_в_аниме,genre_война,genre_альтернативная_история,genre_перестрелки,genre_хулиганы,genre_современное_фэнтези,genre_unknown,genre_пилотируемые_роботы,genre_инопланетные_расы,genre_параллельный_мир,genre_темное_фэнтези,genre_ведьмы,genre_тайный_заговор,genre_андроиды,genre_нелинейный_сюжет,genre_зомби,genre_альтернативная_реальность,genre_антиутопия,genre_мафия_якудза,genre_машины,genre_ниндзя,genre_убийцы,genre_искусство,genre_феи,genre_лоликон,genre_пираты,genre_виртуальная_реальность,genre_манга,genre_политика,genre_русалки,genre_баскетбол,genre_призраки,genre_прокси_бои,genre_террористы,genre_мотоциклы,genre_стимпанк,genre_трансформеры,genre_искусственный_интеллект,genre_суккубы,genre_охотники_за_головами,genre_вестерн,genre_киборги,genre_силовые_костюмы,genre_темные_эльфы,genre_антивойна,genre_воры
420,Городской охотник,"['City Hunter ', ' Міський мисливець ', ' シティーハンター 愛と宿命のマグナム']",вышел,Сериал,1987,PG-13,"['Сёнэн ', ' Детектив ', ' Драма ', ' Комедия ', ' Экшен']",Манга,['Sunrise'],['Кодама Кэндзи'],"['Amazing Dubbing ', ' AniDUB ', ' HaronMedia ', ' Persona99']",7.62,47,36,https://old.yummyani.me/catalog/item/gorodskoj-ohotnik,A,23.39,1.30556,1,Сёнэн,1980s,Classic,39,0,1,0,0,TV,2.0,0,1,0,1,0,4,Amazing Dubbing,1,Sunrise,Top,317,1,Кодама Кэндзи,20,1,0,3.871201010907891,3.6109179126442243,0.4937,3,17,gorodskoj-ohotnik,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11245,Воинственный бог Асура,"['Xiuluo Wu Shen ', ' Xiuluo Wushen ', ' Войовничий бог Асура']",вышел,ONA,2023,PG-13,"['Фэнтези ', ' Экшен ', ' Боевые искусства ', ' Не японское ', ' Китайское 3D']",Новелла,"['Rocen ', ' Original Force']",['Unknown'],"['AnimeVost ', ' ПВА ШОУ']",7.11,70,40,https://old.yummyani.me/catalog/item/voinstvennyy-bog-asura,B,26.49,1.75,1,Фэнтези,2020s,Recent,3,1,1,0,0,ONA,2.0,0,0,0,1,0,2,AnimeVost,2,Rocen,Indie,16,1,Unknown,1640,1,0,4.2626798770413155,3.713572066704308,0.4633,3,22,voinstvennyy-bog-asura,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7794,Элис,"['Ａ・ＬＩ・ＣＥ ', ' A.LI.CE ', ' alice ', ' Еліс']",вышел,Полнометражный фильм,1999,PG-13,['Фантастика'],оригинальная идея,['GAGA Communications'],['Маэдзима Кэнъити'],['Люб. Одноголосый'],4.4,5,2,https://old.yummyani.me/catalog/item/elis,D,3.29,2.5,0,Фантастика,1990s,Golden Age,27,0,1,0,1,Movie,2.0,0,0,1,1,0,1,Люб. Одноголосый,1,GAGA Communications,Indie,2,1,Маэдзима Кэнъити,4,1,0,1.791759469228055,1.0986122886681098,0.2775,4,4,elis,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785,Фермерская жизнь в ином мире,"['Farming Life in Another World ', ' Isekai Nonbiri Nouka ', ' Неторопливый фермер в другом мире ', ' Фермерське життя в іншому світі ', ' 異世界のんびり農家']",вышел,Сериал,2023,PG-13,"['Сёнэн ', ' Приключения ', ' Фэнтези ', ' Ангелы ', ' Вампиры ', ' Демоны ', ' Драконы ', ' Магия ', ' Эльфы ', ' Повседневность ', ' Полулюди ', ' Исэкай']",Ранобэ,['Zero-G'],['Курая Рёити'],"['Akame ', ' AniDUB ', ' AniMaunt ', ' AniStar ', ' AnimeVost ', ' DOBROVOICE ', ' SubVost']",8.07,2664,733,https://old.yummyani.me/catalog/item/fermerskaya-zhizn-v-inom-mire,A,87.09,3.63438,1,Сёнэн,2020s,Recent,3,1,1,0,0,TV,2.0,0,1,0,1,0,7,Akame,1,Zero-G,Indie,33,1,Курая Рёити,7,1,0,7.887959336599945,6.598509028614515,0.8025,5,28,fermerskaya-zhizn-v-inom-mire,12,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6195,Зажигалка и принцесса в юбке,"['Dahuoji Yu Gongzhu Qun ', ' Lighter & Skirt ', ' Зажигалка и платье принцессы ', ' Запальничка і принцеса в спідниці ', ' 打火机与公主裙']",вышел,ONA,2021,PG-13,"['Драма ', ' Романтика ', ' Школьная жизнь ', ' Не японское']",Новелла,['2:10 AM Animation'],['Unknown'],"['AniMy ', ' ПВА ШОУ']",6.37,41,18,https://old.yummyani.me/catalog/item/zazhigalka-i-princessa-v-yubke,C,18.41,2.27778,1,Драма,2020s,Recent,5,0,1,0,0,ONA,2.0,0,0,0,1,0,2,AniMy,1,2:10 AM Animation,Indie,10,1,Unknown,1640,1,0,3.7376696182833684,2.9444389791664403,0.4079,5,28,zazhigalka-i-princessa-v-yubke,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9742,Последняя субмарина,"['Ao no 6-go ', ' Ao no 6-gou ', ' Ao no Rokugo ', ' Ao no Rokugou ', ' Blue Submarine No. 6 ', ' Останній підводний човен ', ' 青の6号']",вышел,OVA,1998,PG-13,"['Сёнэн ', ' Меха ', ' Приключения ', ' Фантастика ', ' Экшен ', ' Военная тематика']",Манга,['Gonzo'],['Маэда Махиро'],['MC Entertainment'],7.34,83,53,https://old.yummyani.me/catalog/item/poslednyaya-submarina,B,29.57,1.56604,1,Сёнэн,1990s,Golden Age,28,0,1,0,0,OVA,2.0,0,1,0,1,0,1,MC Entertainment,1,Gonzo,Indie,106,1,Маэда Махиро,4,1,0,4.430816798843313,3.9889840465642745,0.483,7,19,poslednyaya-submarina,6,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7780,Коронный бросок — Фильм 3,"['Slam Dunk Movie 3 ', ' Slam Dunk OVA 3 ', ' Slam Dunk Shouhoku Kaidai no Kiki! Moeru Sakuragi Hanamichi ', ' Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi ', "" Slam Dunk: Shouhoku's Greatest Danger! Sakuragi Hanamichi "", ' Коронний кидок — Фільм 3 ', ' Слэм-данк: Фильм 3 ', ' スラムダンク 湘北最大の危機！燃えろ桜木花道']",вышел,Полнометражный фильм,1995,PG-13,"['Сёнэн ', ' Драма ', ' Комедия ', ' Спорт ', ' Баскетбол ', ' Школьная жизнь']",Манга,['Toei Animation'],['Какудо Хироюки'],['Unknown'],7.54,28,7,https://old.yummyani.me/catalog/item/koronnyy-brosok-film-tretiy,A,11.72,4.0,1,Сёнэн,1990s,Golden Age,31,0,1,0,1,Movie,2.0,0,1,0,0,1,1,Unknown,1,Toei Animation,Top,489,1,Какудо Хироюки,5,1,0,3.367295829986474,2.0794415416798357,0.477,8,25,koronnyy-brosok-film-tretiy,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23709,Перерождение: Монстр 2,"['Re:Monster 2nd Season ', ' Re:Monster Season 2 ', ' Re:Monster 第2期 ', ' Переродження: Монстр 2']",анонс,Сериал,2015,R-17+,"['Приключения ', ' Фэнтези ', ' Экшен ', ' Исэкай']",Ранобэ,['Unknown'],['Unknown'],['Unknown'],0.0,0,88,https://old.yummyani.me/catalog/item/pererozhdenie-monstr-2,Unrated,0.0,0.0,1,Приключения,2010s,Contemporary,11,0,0,0,0,TV,,0,1,0,0,1,1,Unknown,1,Unknown,Unknown,444,1,Unknown,1640,1,0,0.0,4.48863636973214,0.0354,4,22,pererozhdenie-monstr-2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4891,Магазинчик сладостей,"['Dagashi Kashi ', ' Dagashikashi ', ' Дешёвые сладости ', ' Дешёвые сласти ', ' Магазинчик солодощів ', ' だがしかし']",вышел,Сериал,2016,PG-13,"['Сёнэн ', ' Комедия ', ' Повседневность']",Манга,['feel.'],['Такаянаги Сигэхито'],"['AniDUB ', ' Гамлетка Цезаревна ', ' 9й Неизвестный ', ' AniFilm ', ' Lamia ', ' Mustadio ', ' AniLibria ', ' WhiteCrow ', ' Mikrobelka ', ' AniMedia ', ' Freedub Studio ', ' Onibaku ', ' SEKAI PROJECT ', ' SHIZA Project ', ' SovetRomantica']",7.1,558,54,https://old.yummyani.me/catalog/item/magazinchik-sladostey-1,B,42.42,10.33333,1,Сёнэн,2010s,Contemporary,10,0,1,0,0,TV,2.0,0,1,0,1,0,15,AniDUB,1,feel.,Mid,52,1,Такаянаги Сигэхито,7,1,0,6.326149473155099,4.007333185232471,0.4683,6,20,magazinchik-sladostey-1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784,Моб Психо 100 3,"['Mob Psycho 100 ', ' Mob Psycho 100 3rd Season ', ' Mob Psycho 100 III ', ' Mob Psycho Hyaku ', ' Mob Psycho One Hundred ', ' モブサイコ100 III']",вышел,Сериал,2022,PG-13,"['Сёнэн ', ' Комедия ', ' Фантастика ', ' Экшен ', ' Суперспособности ', ' Сверхъестественное']",Манга,['Bones'],['Татикава Юдзуру'],"['AniLibria ', ' Cleo-chan ', ' Renie ', ' Crowley ', ' Crunchyroll ', ' Amazing Dubbing ', ' AniDUB ', ' AniJoy ', ' AniLeague ', ' AniStar Многоголосый ', ' AnimeJet ', ' AnimeVost ', ' Freedub Studio ', ' JAM ', ' JAM CLUB ', ' OnWave ', ' SHIZA Project ', ' Shikoku Studio ', ' КОМНАТА ДИДИ']",8.72,2244,208,https://old.yummyani.me/catalog/item/mob-psiho-100-3,S,68.98,10.78846,1,Сёнэн,2020s,Recent,4,0,1,0,0,TV,2.0,0,1,0,1,0,19,AniLibria,1,Bones,Top,134,1,Татикава Юдзуру,12,1,0,7.716460800176355,5.342334251964811,0.6321,6,15,mob-psiho-100-3,6,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8405,Радужные капли,"['Nanatsu iro doroppusu ', ' Nanatsu-iro Drops: First Love That Encompasses You ', ' Nanatsu-iro★Drops ', ' Nanatsuiro★Drops ', ' Seven-Colored Drops ', ' Райдужні краплі ', ' ななついろ★ドロップス']",вышел,Сериал,2007,PG-13,"['Комедия ', ' Романтика ', ' Школьная жизнь']",видеоигра,['Diomedea'],['Ямамото Такаси'],"['AniFilm ', ' Persona99']",6.45,11,4,https://old.yummyani.me/catalog/item/raduzhnye-kapli,C,6.69,2.75,1,Комедия,2000s,Modern,19,0,1,0,0,TV,2.0,0,1,0,1,0,2,AniFilm,1,Diomedea,Indie,52,1,Ямамото Такаси,7,1,0,2.4849066497880004,1.6094379124341003,0.4073,7,14,raduzhnye-kapli,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9759,В своих ладонях он держал весну,"['Embracing Love ', ' Haru wo Daite Ita ', ' Haru wo Daiteita ', ' У своїх долонях він тримав весну ', ' 春を抱いていた']",вышел,OVA,2005,R+,"['Сёнэн-ай ', ' Драма ', ' Романтика']",Манга,['Trinet Entertainment'],['Нитта Ёсиката'],['AniDUB'],7.03,71,27,https://old.yummyani.me/catalog/item/v-svoih-ladonyah-on-derzhal-vesnu,B,23.84,2.62963,1,Сёнэн-ай,2000s,Modern,21,0,1,0,0,OVA,4.0,0,1,0,1,0,1,AniDUB,1,Trinet Entertainment,Indie,3,1,Нитта Ёсиката,4,1,0,4.276666119016055,3.332204510175204,0.453,5,31,v-svoih-ladonyah-on-derzhal-vesnu,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Ангельские ритмы!,"['Angel Beats! ', ' Ангельські ритми! ', ' Пульс ангела ', ' Стук сердца ангела']",вышел,Сериал,2010,PG-13,"['Сэйнэн ', ' Драма ', ' Комедия ', ' Мистика ', ' Приключения ', ' Фэнтези ', ' Современное фэнтези ', ' Целый фэнтези мир ', ' Перестрелки ', ' Школьная жизнь ', ' Сверхъестественное']",Оригинальная идея,['P.A. Works'],['Киси Сэйдзи'],"['SHIZA Project ', ' Лизавета ', ' Daelit ', ' Dancel ', ' Bvia ', ' Uninie ', ' Abe ', ' Nate ', ' KitsuneSP ', ' AniDUB ', ' OSLIKt ', ' Azazel ', ' Esther ', ' AniLibria ', ' Lupin ', ' Say ', ' AniMedia ', ' MiraiDUB ', ' Persona99 ', ' youmiteru']",8.29,2696,171,https://old.yummyani.me/catalog/item/angelskie-ritmy,A,68.04,15.76608,1,Сэйнэн,2010s,Contemporary,16,0,1,0,0,TV,2.0,0,0,1,1,0,20,SHIZA Project,1,P.A. Works,Top,65,1,Киси Сэйдзи,41,1,0,7.89989532313973,5.147494476813453,0.5902,4,17,angelskie-ritmy,11,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7203,Красная шапочка Тятя OVA,"['Akazukin Chacha OVA ', ' Червона шапочка Тяця OVA ', ' 赤ずきんチャチャ (1995)']",вышел,OVA,1995,G,"['Махо-сёдзё ', ' Сёдзё ', ' Комедия ', ' Фэнтези']",Манга,['Gallop'],['Цудзи Хацуки'],['Unknown'],4.43,7,3,https://old.yummyani.me/catalog/item/krasnaya-shapochka-tyatya-ova,D,4.82,2.33333,1,Махо-сёдзё,1990s,Golden Age,31,0,1,0,0,OVA,0.0,1,1,0,0,1,1,Unknown,1,Gallop,Indie,35,1,Цудзи Хацуки,11,1,0,2.0794415416798357,1.3862943611198906,0.2798,3,24,krasnaya-shapochka-tyatya-ova,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7987,Полулюди 2,"['Ajin ', ' Ajin Part 2 ', ' Ajin: Demi-Human 2nd Season ', ' Напівлюди 2 ', ' Нелюдь 2 ', ' Получеловек 2 ', ' 亜人 第2クール']",вышел,Сериал,2016,R-17+,"['Сэйнэн ', ' Детектив ', ' Ужасы ', ' Экшен ', ' Сверхъестественное']",Манга,['Polygon Pictures'],"['Андо Хироаки ', ' Сэсита Хироюки']","['AniDUB ', ' AniLibria ', ' AniMedia ', ' Anything Group ', ' SHIZA Project']",7.68,318,25,https://old.yummyani.me/catalog/item/polulyudi-2-1,A,31.43,12.72,1,Сэйнэн,2010s,Contemporary,10,0,1,0,0,TV,,0,1,0,1,0,5,AniDUB,1,Polygon Pictures,Indie,33,1,Андо Хироаки,11,1,0,5.765191102784844,3.258096538021482,0.4931,7,10,polulyudi-2-1,5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6731,Мини-лилии,"['Mini Yuri ', ' Міні-лілії ', ' みにゆり']",вышел,ONA,2019,PG-13,"['Сёдзё-ай ', ' Комедия ', ' Школьная жизнь']",Манга,"['W-Toon Studio ', ' DMM.futureworks']",['Миядзима Сэйя'],['SHIZA Project'],6.19,36,9,https://old.yummyani.me/catalog/item/mini-lilii,C,13.91,4.0,1,Сёдзё-ай,2010s,Contemporary,7,0,1,0,0,ONA,2.0,0,1,0,1,0,1,SHIZA Project,2,W-Toon Studio,Indie,7,1,Миядзима Сэйя,7,1,0,3.6109179126442243,2.302585092994046,0.3929,3,10,mini-lilii,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6495,Ушастые друзья 2,"['Kemono Friends ', ' Kemono Friends 2 ', ' Вухаті друзі 2 ', ' Друзья-зверушки 2 ', ' けものフレンズ2']",вышел,Сериал,2019,PG-13,"['Комедия ', ' Приключения ', ' Фантастика ', ' Полулюди']",Мобильная игра,['Tomason'],['Кимура Рюйти'],"['Crunchyroll ', ' AniDUB']",6.24,21,7,https://old.yummyani.me/catalog/item/ushastye-druzya-2,C,10.75,3.0,1,Комедия,2010s,Contemporary,7,0,1,0,0,TV,2.0,0,1,0,1,0,2,Crunchyroll,1,Tomason,Indie,1,0,Кимура Рюйти,8,1,0,3.091042453358316,2.0794415416798357,0.3953,5,16,ushastye-druzya-2,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,Люпен III: Итальянская Игра,"['Lupin III (2015): Italian Game ', ' Люпен III: Італійська Гра']",вышел,Спешл,2016,PG-13,"['Сэйнэн ', ' Комедия ', ' Приключения ', ' Экшен']",Оригинальная идея,['TMS Entertainment'],['Томонага Кадзухидэ'],['Persona99'],6.1,21,7,https://old.yummyani.me/catalog/item/lyupen-iii-ital-yanskaya-igra,C,10.75,3.0,1,Сэйнэн,2010s,Contemporary,10,0,1,0,0,Other,2.0,0,0,1,1,0,1,Persona99,1,TMS Entertainment,Top,231,1,Томонага Кадзухидэ,3,1,0,3.091042453358316,2.0794415416798357,0.3865,2,27,lyupen-iii-ital-yanskaya-igra,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Как воспитать героиню из обычной девушки — Пилот,"['Saekano: Fan Service of Love and Youth ', ' Saekano: How to Raise a Boring Girlfriend: Prologue ', ' Saenai Heroine no Sodatekata Special: Episode 0 ', ' Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai ', ' Как воспитать героиню из обычной девушки: Пилотный эпизод ', ' Як виховати героїню зі звичайної дівчини: Пілотний епізод']",вышел,Спешл,2015,PG-13,"['Этти ', ' Комедия ', ' Романтика ', ' Гарем']",Ранобэ,['A-1 Pictures'],['Unknown'],['SHIZA Project'],7.1,192,23,https://old.yummyani.me/catalog/item/kak-vospitat-geroinyu-iz-obychnoj-devushki-pilotnyj-epizod,B,27.98,8.34783,1,Этти,2010s,Contemporary,11,0,1,0,0,Other,2.0,0,1,0,1,0,1,SHIZA Project,1,A-1 Pictures,Top,205,1,Unknown,1640,1,0,5.262690188904886,3.1780538303479458,0.4558,6,48,kak-vospitat-geroinyu-iz-obychnoj-devushki-pilotnyj-epizod,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Лунный коралл,"['Coral of the Moon ', ' Tsuki no Sango ', ' Місячний корал']",вышел,Короткометражный фильм,2010,G,['Драма'],Другое,['ufotable'],['Unknown'],"['Panzu.info ', ' ХЗ Лол ', ' AniCosmic']",6.14,21,10,https://old.yummyani.me/catalog/item/lunnyj-korall,C,12.4,2.1,0,Драма,2010s,Contemporary,16,0,1,0,1,Movie,0.0,1,0,0,1,0,3,Panzu.info,1,ufotable,Top,65,1,Unknown,1640,1,0,3.091042453358316,2.3978952727983707,0.3902,3,13,lunnyj-korall,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
